"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max",Identifier?,"Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?","Field Annotation"
other_people,posttask_thoughts_and_feelings_questionnaire_pptfq,,radio,"4. I thought about other people","1, 1- Not at all | 2, 2- A little bit | 3, 3- Somewhat | 4, 4- Very Much | 5, 5- Extremely",,,,,,,y,,,,,
social_interactions,posttask_thoughts_and_feelings_questionnaire_pptfq,,radio,"5. I thought previous or upcoming social interactions","1, 1- Not at all | 2, 2- A little bit | 3, 3- Somewhat | 4, 4- Very Much | 5, 5- Extremely",,,,,,,y,,,,,
look,posttask_thoughts_and_feelings_questionnaire_pptfq,,radio,"6. I thought about how I look to others","1, 1- Not at all | 2, 2- A little bit | 3, 3- Somewhat | 4, 4- Very Much | 5, 5- Extremely",,,,,,,y,,,,,
like_me,posttask_thoughts_and_feelings_questionnaire_pptfq,,radio,"7. I thought about whether others would like me","1, 1- Not at all | 2, 2- A little bit | 3, 3- Somewhat | 4, 4- Very Much | 5, 5- Extremely",,,,,,,y,,,,,
relaxed,posttask_thoughts_and_feelings_questionnaire_pptfq,,radio,"8. I felt relaxed","1, 1- Not at all | 2, 2- A little bit | 3, 3- Somewhat | 4, 4- Very Much | 5, 5- Extremely",,,,,,,y,,,,,
negative_thoughts,posttask_thoughts_and_feelings_questionnaire_pptfq,,radio,"9. I had negative thoughts","1, 1- Not at all | 2, 2- A little bit | 3, 3- Somewhat | 4, 4- Very Much | 5, 5- Extremely",,,,,,,y,,,,,
thoughts,posttask_thoughts_and_feelings_questionnaire_pptfq,,radio,"10. The same thoughts kept repeating in my head","1, 1- Not at all | 2, 2- A little bit | 3, 3- Somewhat | 4, 4- Very Much | 5, 5- Extremely",,,,,,,y,,,,,
anxious,posttask_thoughts_and_feelings_questionnaire_pptfq,,radio,"11. I felt anxious","1, 1- Not at all | 2, 2- A little bit | 3, 3- Somewhat | 4, 4- Very Much | 5, 5- Extremely",,,,,,,y,,,,,
worry,posttask_thoughts_and_feelings_questionnaire_pptfq,,radio,"12. I worried a lot","1, 1- Not at all | 2, 2- A little bit | 3, 3- Somewhat | 4, 4- Very Much | 5, 5- Extremely",,,,,,,y,,,,,
posttask_speed,post_task_questionnaire_1b_cond_1,,radio,"In terms of speed of responding, how well do you think you did on the task?","0, Very poorly | 1,  | 2,  | 3,  | 4,  | 5, Average | 6,  | 7,  | 8,  | 9,  | 10, Very well",,,,,,,y,,,posttask_1,,
posttask_accuracy,post_task_questionnaire_1b_cond_1,,radio,"In terms of accuracy, how well do you think you did on the task?","0, Very poorly | 1,  | 2,  | 3,  | 4,  | 5, Average | 6,  | 7,  | 8,  | 9,  | 10, Very well",,,,,,,y,,,posttask_1,,
posttask_fast_importance,post_task_questionnaire_1b_cond_1,,radio,"How important to you was it to respond quickly?","0, Not at all | 1,  | 2,  | 3,  | 4,  | 5, A moderate amount | 6,  | 7,  | 8,  | 9,  | 10, Very much",,,,,,,y,,,posttask_2,,
posttask_c_importance,post_task_questionnaire_1b_cond_1,,radio,"How important to you was it to respond correctly?","0, Not at all | 1,  | 2,  | 3,  | 4,  | 5, A moderate amount | 6,  | 7,  | 8,  | 9,  | 10, Very much",,,,,,,y,,,posttask_2,,
posttask_slow_annoyance,post_task_questionnaire_1b_cond_1,,radio,"When you made a slow response, how much did this bother you?","0, Not at all | 1,  | 2,  | 3,  | 4,  | 5, A moderate amount | 6,  | 7,  | 8,  | 9,  | 10, Very much",,,,,,,y,,,posttask_2,,
posttask_ic_annoyance,post_task_questionnaire_1b_cond_1,,radio,"When you made an incorrect response, how much did this bother you?","0, Not at all | 1,  | 2,  | 3,  | 4,  | 5, A moderate amount | 6,  | 7,  | 8,  | 9,  | 10, Very much",,,,,,,y,,,posttask_2,,
posttask_attention_c,post_task_questionnaire_1b_cond_1,,radio,"Throughout the task, how much attention did you pay to how fast you were responding?","0, None | 1,  | 2,  | 3,  | 4,  | 5, A moderate amount | 6,  | 7,  | 8,  | 9,  | 10, A lot",,,,,,,y,,,posttask_3,,
posttask_attention_ic,post_task_questionnaire_1b_cond_1,,radio,"Throughout the task, how much attention did you pay to whether you were responding correctly?","0, None | 1,  | 2,  | 3,  | 4,  | 5, A moderate amount | 6,  | 7,  | 8,  | 9,  | 10, A lot",,,,,,,y,,,posttask_3,,
posttask_ic_attention,post_task_questionnaire_1b_cond_1,,radio,"Throughout the task, how much did you worry about responding incorrectly?","0, Not at all | 1,  | 2,  | 3,  | 4,  | 5, A moderate amount | 6,  | 7,  | 8,  | 9,  | 10, A lot",,,,,,,y,,,posttask_4,,
posttask_fast_attention,post_task_questionnaire_1b_cond_1,,radio,"Throughout the task, how much did you worry about responding quickly?","0, Not at all | 1,  | 2,  | 3,  | 4,  | 5, A moderate amount | 6,  | 7,  | 8,  | 9,  | 10, A lot",,,,,,,y,,,posttask_4,,
multief2_understand,multi_ef_second_condition,,radio,"This is a reminder; after completing the game, please return back to this survey and fill that you have completed the games. Then, complete the three questionnaires that will appear associated with them.","1, Yes",,,,,,,y,LH,,,,
multief2_done,multi_ef_second_condition,,radio,"<div class=""rich-text-field-label""><p>Complete the game linked below, and come back to this survey.<br /><br />Click the link, and a new window should appear.<br /><br /><a href=""https://moryscarter.com/vespr/pavlovia.php?folder=NDCLabA&experiment=multi-ef-o_s1_r2_e2/&id=[record_name]"" target=""_blank"" rel=""noopener""><span style=""font-weight: 400;"">https://moryscarter.com/vespr/pavlovia.php?folder=NDCLabA&experiment=multi-ef-o_s1_r2_e2/&id=[record_name]</span></a></p> <p> </p> <p>Please complete this using a computer. Once you finish this game, come back to this survey.<br /><br /><br /><br />By clicking ""Yes"", you confirm that you completed the task in full. We will be checking for completion.</p></div>","1, Yes",,,,,,,y,LH,,,,
post_d_1_1b_2,sssq_posttask_1b_cond_2,"Please indicate how well each word describes how you felt during the task.",radio,Dissatisfied,"1, Not at all | 2, A little bit | 3, Somewhat | 4, Very much | 5, Extremely",,,,,,,y,,,post_sssq_1_1b_2,,
posr_e_1_1b_2,sssq_posttask_1b_cond_2,,radio,Alert,"1, Not at all | 2, A little bit | 3, Somewhat | 4, Very much | 5, Extremely",,,,,,,y,,,post_sssq_1_1b_2,,
post_d_2_1b_2,sssq_posttask_1b_cond_2,,radio,Depressed,"1, Not at all | 2, A little bit | 3, Somewhat | 4, Very much | 5, Extremely",,,,,,,y,,,post_sssq_1_1b_2,,
post_e_2_1b_2,sssq_posttask_1b_cond_2,,radio,Sad,"1, Not at all | 2, A little bit | 3, Somewhat | 4, Very much | 5, Extremely",,,,,,,y,,,post_sssq_1_1b_2,,
post_d_3_1b_2,sssq_posttask_1b_cond_2,,radio,Active,"1, Not at all | 2, A little bit | 3, Somewhat | 4, Very much | 5, Extremely",,,,,,,y,,,post_sssq_1_1b_2,,
post_d_4_1b_2,sssq_posttask_1b_cond_2,,radio,Impatient,"1, Not at all | 2, A little bit | 3, Somewhat | 4, Very much | 5, Extremely",,,,,,,y,,,post_sssq_1_1b_2,,
post_d_5_1b_2,sssq_posttask_1b_cond_2,,radio,Annoyed,"1, Not at all | 2, A little bit | 3, Somewhat | 4, Very much | 5, Extremely",,,,,,,y,,,post_sssq_1_1b_2,,
post_d_6_1b_2,sssq_posttask_1b_cond_2,,radio,Angry,"1, Not at all | 2, A little bit | 3, Somewhat | 4, Very much | 5, Extremely",,,,,,,y,,,post_sssq_1_1b_2,,
post_d_7_1b_2,sssq_posttask_1b_cond_2,,radio,Irritated,"1, Not at all | 2, A little bit | 3, Somewhat | 4, Very much | 5, Extremely",,,,,,,y,,,post_sssq_1_1b_2,,
post_d_8_1b_2,sssq_posttask_1b_cond_2,,radio,Grouchy,"1, Not at all | 2, A little bit | 3, Somewhat | 4, Very much | 5, Extremely",,,,,,,y,,,post_sssq_1_1b_2,,
post_e_3_1b_2,sssq_posttask_1b_cond_2,"Please indicate how true each statement is of your thoughts while performing the task.",radio,"I was committed to attaining my performance goals.","1, Not at all | 2, A little bit | 3, Somewhat | 4, Very much | 5, Extremely",,,,,,,y,,,pre_sssq_2_1b_2,,
post_e_4_1b_2,sssq_posttask_1b_cond_2,,radio,"I wanted to succeed on the task.","1, Not at all | 2, A little bit | 3, Somewhat | 4, Very much | 5, Extremely",,,,,,,y,,,pre_sssq_2_1b_2,,
post_e_5_1b_2,sssq_posttask_1b_cond_2,,radio,"I was motivated to do the task.","1, Not at all | 2, A little bit | 3, Somewhat | 4, Very much | 5, Extremely",,,,,,,y,,,pre_sssq_2_1b_2,,
post_w_1_1b_2,sssq_posttask_1b_cond_2,,radio,"I tried to figure myself out.","1, Not at all | 2, A little bit | 3, Somewhat | 4, Very much | 5, Extremely",,,,,,,y,,,pre_sssq_2_1b_2,,
post_w_2_1b_2,sssq_posttask_1b_cond_2,,radio,"I reflected about myself.","1, Not at all | 2, A little bit | 3, Somewhat | 4, Very much | 5, Extremely",,,,,,,y,,,pre_sssq_2_1b_2,,
post_w_3_1b_2,sssq_posttask_1b_cond_2,,radio,"I daydreamed about myself.","1, Not at all | 2, A little bit | 3, Somewhat | 4, Very much | 5, Extremely",,,,,,,y,,,pre_sssq_2_1b_2,,
post_e_6_1b_2,sssq_posttask_1b_cond_2,,radio,"I felt confident about my abilities.","1, Not at all | 2, A little bit | 3, Somewhat | 4, Very much | 5, Extremely",,,,,,,y,,,pre_sssq_2_1b_2,,
post_w_4_1b_2,sssq_posttask_1b_cond_2,,radio,"I felt self-conscious.","1, Not at all | 2, A little bit | 3, Somewhat | 4, Very much | 5, Extremely",,,,,,,y,,,pre_sssq_2_1b_2,,
post_w_5_1b_2,sssq_posttask_1b_cond_2,,radio,"I was worried about what other people would think of me.","1, Not at all | 2, A little bit | 3, Somewhat | 4, Very much | 5, Extremely",,,,,,,y,,,pre_sssq_2_1b_2,,
post_w_6_1b_2,sssq_posttask_1b_cond_2,,radio,"I was concerned about the impression I was making.","1, Not at all | 2, A little bit | 3, Somewhat | 4, Very much | 5, Extremely",,,,,,,y,,,pre_sssq_2_1b_2,,
post_e_7_1b_2,sssq_posttask_1b_cond_2,,radio,"I performed proficiently on this task.","1, Not at all | 2, A little bit | 3, Somewhat | 4, Very much | 5, Extremely",,,,,,,y,,,pre_sssq_2_1b_2,,
post_e_8_1b_2,sssq_posttask_1b_cond_2,,radio,"Generally, I felt in control of things.","1, Not at all | 2, A little bit | 3, Somewhat | 4, Very much | 5, Extremely",,,,,,,y,,,pre_sssq_2_1b_2,,
post_w_7_1b_2,sssq_posttask_1b_cond_2,,radio,"I thought about how others have done on this task.","1, Not at all | 2, A little bit | 3, Somewhat | 4, Very much | 5, Extremely",,,,,,,y,,,pre_sssq_2_1b_2,,
post_w_8_1b_2,sssq_posttask_1b_cond_2,,radio,"I thought about how I would feel if I were told how I performed.","1, Not at all | 2, A little bit | 3, Somewhat | 4, Very much | 5, Extremely",,,,,,,y,,,pre_sssq_2_1b_2,,
pptfq_1b_1_v2,posttask_thoughts_and_feelings_questionnaire__e9a3,,radio,"I was completely focused on the task.","1, Not at all | 2, A little bit | 3, Somewhat | 4, Very much | 5, Extremely",,,,,,,y,,,pptfq_1b_1_v2,,
pptfq_1b_2_v2,posttask_thoughts_and_feelings_questionnaire__e9a3,,radio,"I thought about things other than the task.","1, Not at all | 2, A little bit | 3, Somewhat | 4, Very much | 5, Extremely",,,,,,,y,,,pptfq_1b_1_v2,,
pptfq_1b_3_v2,posttask_thoughts_and_feelings_questionnaire__e9a3,,radio,"I was distracted.","1, Not at all | 2, A little bit | 3, Somewhat | 4, Very much | 5, Extremely",,,,,,,y,,,pptfq_1b_1_v2,,
pptfq_1b_4_v2,posttask_thoughts_and_feelings_questionnaire__e9a3,,radio,"I thought about other people.","1, Not at all | 2, A little bit | 3, Somewhat | 4, Very much | 5, Extremely",,,,,,,y,,,pptfq_1b_1_v2,,
pptfq_1b_5_v2,posttask_thoughts_and_feelings_questionnaire__e9a3,,radio,"I thought previous or upcoming social interactions.","1, Not at all | 2, A little bit | 3, Somewhat | 4, Very much | 5, Extremely",,,,,,,y,,,pptfq_1b_1_v2,,
pptfq_1b_6_v2,posttask_thoughts_and_feelings_questionnaire__e9a3,,radio,"I thought about how I look to others.","1, Not at all | 2, A little bit | 3, Somewhat | 4, Very much | 5, Extremely",,,,,,,y,,,pptfq_1b_1_v2,,
pptfq_1b_7_v2,posttask_thoughts_and_feelings_questionnaire__e9a3,,radio,"I thought about whether others would like me.","1, Not at all | 2, A little bit | 3, Somewhat | 4, Very much | 5, Extremely",,,,,,,y,,,pptfq_1b_1_v2,,
pptfq_1b_8_v2,posttask_thoughts_and_feelings_questionnaire__e9a3,,radio,"I felt relaxed.","1, Not at all | 2, A little bit | 3, Somewhat | 4, Very much | 5, Extremely",,,,,,,y,,,pptfq_1b_1_v2,,
pptfq_1b_9_v2,posttask_thoughts_and_feelings_questionnaire__e9a3,,radio,"I had negative thoughts.","1, Not at all | 2, A little bit | 3, Somewhat | 4, Very much | 5, Extremely",,,,,,,y,,,pptfq_1b_1_v2,,
pptfq_1b_10_v2,posttask_thoughts_and_feelings_questionnaire__e9a3,,radio,"The same thoughts kept repeating in my head.","1, Not at all | 2, A little bit | 3, Somewhat | 4, Very much | 5, Extremely",,,,,,,y,,,pptfq_1b_1_v2,,
pptfq_1b_11_v2,posttask_thoughts_and_feelings_questionnaire__e9a3,,radio,"I felt anxious.","1, Not at all | 2, A little bit | 3, Somewhat | 4, Very much | 5, Extremely",,,,,,,y,,,pptfq_1b_1_v2,,
pptfq_1b_12_v2,posttask_thoughts_and_feelings_questionnaire__e9a3,,radio,"I worried a lot.","1, Not at all | 2, A little bit | 3, Somewhat | 4, Very much | 5, Extremely",,,,,,,y,,,pptfq_1b_1_v2,,
focused_task_v2_4948a2,posttask_thoughts_and_feelings_questionnaire__e9a3,,radio,"1. I was completely focused on the task.","1, 1- Not at all | 2, 2- A little bit | 3, 3- Somewhat | 4, 4- Very Much | 5, 5- Extremely",,,,,,,y,,,,,
other_things_v2_a8ffc7,posttask_thoughts_and_feelings_questionnaire__e9a3,,radio,"2. I thought about things other than the task","1, 1- Not at all | 2, 2- A little bit | 3, 3- Somewhat | 4, 4- Very Much | 5, 5- Extremely",,,,,,,y,,,,,
distracted_v2_cbf9e0,posttask_thoughts_and_feelings_questionnaire__e9a3,,radio,"3. I was distracted","1, 1- Not at all | 2, 2- A little bit | 3, 3- Somewhat | 4, 4- Very Much | 5, 5- Extremely",,,,,,,y,,,,,
other_people_v2_938991,posttask_thoughts_and_feelings_questionnaire__e9a3,,radio,"4. I thought about other people","1, 1- Not at all | 2, 2- A little bit | 3, 3- Somewhat | 4, 4- Very Much | 5, 5- Extremely",,,,,,,y,,,,,
social_interactions_v2_e4b06a,posttask_thoughts_and_feelings_questionnaire__e9a3,,radio,"5. I thought previous or upcoming social interactions","1, 1- Not at all | 2, 2- A little bit | 3, 3- Somewhat | 4, 4- Very Much | 5, 5- Extremely",,,,,,,y,,,,,
look_v2_169592,posttask_thoughts_and_feelings_questionnaire__e9a3,,radio,"6. I thought about how I look to others","1, 1- Not at all | 2, 2- A little bit | 3, 3- Somewhat | 4, 4- Very Much | 5, 5- Extremely",,,,,,,y,,,,,
like_me_v2_5e8a48,posttask_thoughts_and_feelings_questionnaire__e9a3,,radio,"7. I thought about whether others would like me","1, 1- Not at all | 2, 2- A little bit | 3, 3- Somewhat | 4, 4- Very Much | 5, 5- Extremely",,,,,,,y,,,,,
relaxed_v2_40669f,posttask_thoughts_and_feelings_questionnaire__e9a3,,radio,"8. I felt relaxed","1, 1- Not at all | 2, 2- A little bit | 3, 3- Somewhat | 4, 4- Very Much | 5, 5- Extremely",,,,,,,y,,,,,
negative_thoughts_v2_2457b5,posttask_thoughts_and_feelings_questionnaire__e9a3,,radio,"9. I had negative thoughts","1, 1- Not at all | 2, 2- A little bit | 3, 3- Somewhat | 4, 4- Very Much | 5, 5- Extremely",,,,,,,y,,,,,
thoughts_v2_a47b35,posttask_thoughts_and_feelings_questionnaire__e9a3,,radio,"10. The same thoughts kept repeating in my head","1, 1- Not at all | 2, 2- A little bit | 3, 3- Somewhat | 4, 4- Very Much | 5, 5- Extremely",,,,,,,y,,,,,
