"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max",Identifier?,"Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?","Field Annotation"
posttaska_i6_s1_r2_e1,posttaska_s1_r2_e1,,radio,"When you made an incorrect response, how much did it bother you?","1, 1 Not at all | 2, 2 | 3, 3 | 4, 4 | 5, 5 A moderate amount | 6, 6 | 7, 7 | 8, 8 | 9, 9 | 10, 10 A lot",,,,,,,y,,,posttaska_2_s1_r2_e1,,
posttaska_i7_s1_r2_e1,posttaska_s1_r2_e1,,radio,"Throughout the task, how much attention did you pay to how fast you were responding?","1, 1 Not at all | 2, 2 | 3, 3 | 4, 4 | 5, 5 A moderate amount | 6, 6 | 7, 7 | 8, 8 | 9, 9 | 10, 10 A lot",,,,,,,y,,,posttaska_2_s1_r2_e1,,
posttaska_i8_s1_r2_e1,posttaska_s1_r2_e1,,radio,"Throughout the task, how much attention did you pay to whether you were responding correctly?","1, 1 Not at all | 2, 2 | 3, 3 | 4, 4 | 5, 5 A moderate amount | 6, 6 | 7, 7 | 8, 8 | 9, 9 | 10, 10 A lot",,,,,,,y,,,posttaska_2_s1_r2_e1,,
posttaska_i9_s1_r2_e1,posttaska_s1_r2_e1,,radio,"Throughout the task, how much did you worry about responding incorrectly?","1, 1 Not at all | 2, 2 | 3, 3 | 4, 4 | 5, 5 A moderate amount | 6, 6 | 7, 7 | 8, 8 | 9, 9 | 10, 10 A lot",,,,,,,y,,,posttaska_2_s1_r2_e1,,
posttaska_i10_s1_r2_e1,posttaska_s1_r2_e1,,radio,"Throughout the task, how much did you worry about responding quickly?","1, 1 Not at all | 2, 2 | 3, 3 | 4, 4 | 5, 5 A moderate amount | 6, 6 | 7, 7 | 8, 8 | 9, 9 | 10, 10 A lot",,,,,,,y,,,posttaska_2_s1_r2_e1,,
sssqpost_i1_s1_r2_e1,sssqpost_s1_r2_e1,"Please indicate how well each word describes how you felt during the task.

________________________________________________________________________________________
Not at all = 1  A little bit = 2   Somewhat = 3   Very much = 4   Extremely = 5",radio,Dissatisfied,"1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,,y,,,sssq_post_s1_r2_e1_1,,
sssqpost_i2_s1_r2_e1,sssqpost_s1_r2_e1,,radio,Alert,"1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,,y,,,sssq_post_s1_r2_e1_1,,
sssqpost_i3_s1_r2_e1,sssqpost_s1_r2_e1,,radio,Depressed,"1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,,y,,,sssq_post_s1_r2_e1_1,,
sssqpost_i4_s1_r2_e1,sssqpost_s1_r2_e1,,radio,Sad,"1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,,y,,,sssq_post_s1_r2_e1_1,,
sssqpost_i5_s1_r2_e1,sssqpost_s1_r2_e1,,radio,Active,"1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,,y,,,sssq_post_s1_r2_e1_1,,
sssqpost_i6_s1_r2_e1,sssqpost_s1_r2_e1,,radio,Impatient,"1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,,y,,,sssq_post_s1_r2_e1_1,,
sssqpost_i7_s1_r2_e1,sssqpost_s1_r2_e1,,radio,Annoyed,"1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,,y,,,sssq_post_s1_r2_e1_1,,
sssqpost_i8_s1_r2_e1,sssqpost_s1_r2_e1,,radio,Angry,"1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,,y,,,sssq_post_s1_r2_e1_1,,
sssqpost_i9_s1_r2_e1,sssqpost_s1_r2_e1,,radio,Irritated,"1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,,y,,,sssq_post_s1_r2_e1_1,,
sssqpost_i10_s1_r2_e1,sssqpost_s1_r2_e1,,radio,Grouchy,"1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,,y,,,sssq_post_s1_r2_e1_1,,
sssqpost_i11_s1_r2_e1,sssqpost_s1_r2_e1,"Please indicate how true each statement is of your thoughts while performing the task.

________________________________________________________________________________________
Not at all = 1  A little bit = 2   Somewhat = 3   Very much = 4   Extremely = 5",radio,"I was committed to attaining my performance goals.","1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,,y,,,sssq_post_s1_r2_e1_2,,
sssqpost_i12_s1_r2_e1,sssqpost_s1_r2_e1,,radio,"I wanted to succeed on the task.","1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,,y,,,sssq_post_s1_r2_e1_2,,
sssqpost_i13_s1_r2_e1,sssqpost_s1_r2_e1,,radio,"I was motivated to do the task.","1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,,y,,,sssq_post_s1_r2_e1_2,,
sssqpost_i14_s1_r2_e1,sssqpost_s1_r2_e1,,radio,"I tried to figure myself out.","1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,,y,,,sssq_post_s1_r2_e1_2,,
sssqpost_i15_s1_r2_e1,sssqpost_s1_r2_e1,,radio,"I reflected about myself.","1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,,y,,,sssq_post_s1_r2_e1_2,,
sssqpost_i16_s1_r2_e1,sssqpost_s1_r2_e1,,radio,"I daydreamed about myself.","1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,,y,,,sssq_post_s1_r2_e1_2,,
sssqpost_i17_s1_r2_e1,sssqpost_s1_r2_e1,,radio,"I felt confident about my abilities.","1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,,y,,,sssq_post_s1_r2_e1_2,,
sssqpost_i18_s1_r2_e1,sssqpost_s1_r2_e1,,radio,"I felt self-conscious.","1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,,y,,,sssq_post_s1_r2_e1_2,,
sssqpost_i19_s1_r2_e1,sssqpost_s1_r2_e1,,radio,"I was worried about what other people would think of me.","1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,,y,,,sssq_post_s1_r2_e1_2,,
sssqpost_i20_s1_r2_e1,sssqpost_s1_r2_e1,,radio,"I was concerned about the impression I was making.","1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,,y,,,sssq_post_s1_r2_e1_2,,
sssqpost_i21_s1_r2_e1,sssqpost_s1_r2_e1,,radio,"I performed proficiently on the task.","1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,,y,,,sssq_post_s1_r2_e1_2,,
sssqpost_i22_s1_r2_e1,sssqpost_s1_r2_e1,,radio,"Generally, I felt in control of things.","1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,,y,,,sssq_post_s1_r2_e1_2,,
sssqpost_i23_s1_r2_e1,sssqpost_s1_r2_e1,,radio,"I thought about how others have done on this task.","1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,,y,,,sssq_post_s1_r2_e1_2,,
sssqpost_i24_s1_r2_e1,sssqpost_s1_r2_e1,,radio,"I thought about how I would feel if I were told how I performed.","1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,,y,,,sssq_post_s1_r2_e1_2,,
pttfq_i1_s1_r2_e1,pttfq_s1_r2_e1,,radio,"I was completely focused on the task.","1, 1- Not at all | 2, 2- A little bit | 3, 3- Somewhat | 4, 4- Very much | 5, 5- Extremely",,,,,,,y,,,pttfq_s1_r2_e1,,
pttfq_i2_s1_r2_e1,pttfq_s1_r2_e1,,radio,"I thought about things other than the task.","1, 1- Not at all | 2, 2- A little bit | 3, 3- Somewhat | 4, 4- Very much | 5, 5- Extremely",,,,,,,y,,,pttfq_s1_r2_e1,,
pttfq_i3_s1_r2_e1,pttfq_s1_r2_e1,,radio,"I was distracted.","1, 1- Not at all | 2, 2- A little bit | 3, 3- Somewhat | 4, 4- Very much | 5, 5- Extremely",,,,,,,y,,,pttfq_s1_r2_e1,,
pttfq_i4_s1_r2_e1,pttfq_s1_r2_e1,,radio,"I thought about other people.","1, 1- Not at all | 2, 2- A little bit | 3, 3- Somewhat | 4, 4- Very much | 5, 5- Extremely",,,,,,,y,,,pttfq_s1_r2_e1,,
pttfq_i5_s1_r2_e1,pttfq_s1_r2_e1,,radio,"I thought about previous or upcoming interactions.","1, 1- Not at all | 2, 2- A little bit | 3, 3- Somewhat | 4, 4- Very much | 5, 5- Extremely",,,,,,,y,,,pttfq_s1_r2_e1,,
pttfq_i6_s1_r2_e1,pttfq_s1_r2_e1,,radio,"I thought about how I look to others.","1, 1- Not at all | 2, 2- A little bit | 3, 3- Somewhat | 4, 4- Very much | 5, 5- Extremely",,,,,,,y,,,pttfq_s1_r2_e1,,
pttfq_i7_s1_r2_e1,pttfq_s1_r2_e1,,radio,"I thought about whether others would like me.","1, 1- Not at all | 2, 2- A little bit | 3, 3- Somewhat | 4, 4- Very much | 5, 5- Extremely",,,,,,,y,,,pttfq_s1_r2_e1,,
pttfq_i8_s1_r2_e1,pttfq_s1_r2_e1,,radio,"I felt relaxed.","1, 1- Not at all | 2, 2- A little bit | 3, 3- Somewhat | 4, 4- Very much | 5, 5- Extremely",,,,,,,y,,,pttfq_s1_r2_e1,,
pttfq_i9_s1_r2_e1,pttfq_s1_r2_e1,,radio,"I had negative thoughts.","1, 1- Not at all | 2, 2- A little bit | 3, 3- Somewhat | 4, 4- Very much | 5, 5- Extremely",,,,,,,y,,,pttfq_s1_r2_e1,,
pttfq_i10_s1_r2_e1,pttfq_s1_r2_e1,,radio,"The same thoughts kept repeating in my head.","1, 1- Not at all | 2, 2- A little bit | 3, 3- Somewhat | 4, 4- Very much | 5, 5- Extremely",,,,,,,y,,,pttfq_s1_r2_e1,,
pttfq_i11_s1_r2_e1,pttfq_s1_r2_e1,,radio,"I felt anxious.","1, 1- Not at all | 2, 2- A little bit | 3, 3- Somewhat | 4, 4- Very much | 5, 5- Extremely",,,,,,,y,,,pttfq_s1_r2_e1,,
pttfq_i12_s1_r2_e1,pttfq_s1_r2_e1,,radio,"I worried a lot.","1, 1- Not at all | 2, 2- A little bit | 3, 3- Somewhat | 4, 4- Very much | 5, 5- Extremely",,,,,,,y,,,pttfq_s1_r2_e1,,
multief2_understand,multi_ef_o_s1_r2_e2,,radio,"This is a reminder; after completing the game, please return back to this survey and fill that you have completed the games. Then, complete the three questionnaires that will appear associated with them.","1, Yes",,,,,,,y,LH,,,,
multief2_done,multi_ef_o_s1_r2_e2,,radio,"<div class=""rich-text-field-label""><p>Complete the game linked below, and come back to this survey.<br /><br />Click the link, and a new window should appear.<br /><br /></p> <p><a href=""https://moryscarter.com/vespr/pavlovia.php?folder=NDCLabA&experiment=multi-ef-o_s1_r2_e2/&id=[record_id]"" target=""_blank"" rel=""noopener""><span style=""font-weight: normal;"">https://moryscarter.com/vespr/pavlovia.php?folder=NDCLabA&experiment=multi-ef-o_s1_r2_e2/&id=[record_id]</span></a></p> <p> </p> <p>Please complete this using a computer. Once you finish this game, come back to this survey.<br /><br /><br /><br />By clicking ""Yes"", you confirm that you completed the task in full. We will be checking for completion.</p></div>","1, Yes",,,,,,,y,LH,,,,
posttaska_i1_s1_r2_e2,posttaska_s1_r2_e2,,radio,"In terms of speed of responding, how well do you think you did on the task?","1, 1 Very Poorly | 2, 2 | 3, 3 | 4, 4 | 5, 5 Average | 6, 6 | 7, 7 | 8, 8 | 9, 9 | 10, 10 Very Well",,,,,,,y,,,posttaska_1_s1_r2_e2,,
posttaska_i2_s1_r2_e2,posttaska_s1_r2_e2,,radio,"In terms of accuracy, how well do you think you did in the task?","1, 1 Very Poorly | 2, 2 | 3, 3 | 4, 4 | 5, 5 Average | 6, 6 | 7, 7 | 8, 8 | 9, 9 | 10, 10 Very Well",,,,,,,y,,,posttaska_1_s1_r2_e2,,
posttaska_i3_s1_r2_e2,posttaska_s1_r2_e2,,radio,"How important was it to you to respond quickly?","1, 1 Not at all | 2, 2 | 3, 3 | 4, 4 | 5, 5 A moderate amount | 6, 6 | 7, 7 | 8, 8 | 9, 9 | 10, 10 A lot",,,,,,,y,,,posttaska_2_s1_r2_e2,,
posttaska_i4_s1_r2_e2,posttaska_s1_r2_e2,,radio,"How important to you was it to respond correctly?","1, 1 Not at all | 2, 2 | 3, 3 | 4, 4 | 5, 5 A moderate amount | 6, 6 | 7, 7 | 8, 8 | 9, 9 | 10, 10 A lot",,,,,,,y,,,posttaska_2_s1_r2_e2,,
posttaska_i5_s1_r2_e2,posttaska_s1_r2_e2,,radio,"When you made a slow response, how much did it bother you?","1, 1 Not at all | 2, 2 | 3, 3 | 4, 4 | 5, 5 A moderate amount | 6, 6 | 7, 7 | 8, 8 | 9, 9 | 10, 10 A lot",,,,,,,y,,,posttaska_2_s1_r2_e2,,
posttaska_i6_s1_r2_e2,posttaska_s1_r2_e2,,radio,"When you made an incorrect response, how much did it bother you?","1, 1 Not at all | 2, 2 | 3, 3 | 4, 4 | 5, 5 A moderate amount | 6, 6 | 7, 7 | 8, 8 | 9, 9 | 10, 10 A lot",,,,,,,y,,,posttaska_2_s1_r2_e2,,
posttaska_i7_s1_r2_e2,posttaska_s1_r2_e2,,radio,"Throughout the task, how much attention did you pay to how fast you were responding?","1, 1 Not at all | 2, 2 | 3, 3 | 4, 4 | 5, 5 A moderate amount | 6, 6 | 7, 7 | 8, 8 | 9, 9 | 10, 10 A lot",,,,,,,y,,,posttaska_2_s1_r2_e2,,
posttaska_i8_s1_r2_e2,posttaska_s1_r2_e2,,radio,"Throughout the task, how much attention did you pay to whether you were responding correctly?","1, 1 Not at all | 2, 2 | 3, 3 | 4, 4 | 5, 5 A moderate amount | 6, 6 | 7, 7 | 8, 8 | 9, 9 | 10, 10 A lot",,,,,,,y,,,posttaska_2_s1_r2_e2,,
posttaska_i9_s1_r2_e2,posttaska_s1_r2_e2,,radio,"Throughout the task, how much did you worry about responding incorrectly?","1, 1 Not at all | 2, 2 | 3, 3 | 4, 4 | 5, 5 A moderate amount | 6, 6 | 7, 7 | 8, 8 | 9, 9 | 10, 10 A lot",,,,,,,y,,,posttaska_2_s1_r2_e2,,
posttaska_i10_s1_r2_e2,posttaska_s1_r2_e2,,radio,"Throughout the task, how much did you worry about responding quickly?","1, 1 Not at all | 2, 2 | 3, 3 | 4, 4 | 5, 5 A moderate amount | 6, 6 | 7, 7 | 8, 8 | 9, 9 | 10, 10 A lot",,,,,,,y,,,posttaska_2_s1_r2_e2,,
sssqpost_i1_s1_r2_e2,sssqpost_s1_r2_e2,"Please indicate how well each word describes how you felt during the task.

________________________________________________________________________________________
Not at all = 1  A little bit = 2   Somewhat = 3   Very much = 4   Extremely = 5",radio,Dissatisfied,"1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,,y,,,sssq_post_s1_r2_e2_1,,
sssqpost_i2_s1_r2_e2,sssqpost_s1_r2_e2,,radio,Alert,"1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,,y,,,sssq_post_s1_r2_e2_1,,
sssqpost_i3_s1_r2_e2,sssqpost_s1_r2_e2,,radio,Depressed,"1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,,y,,,sssq_post_s1_r2_e2_1,,
sssqpost_i4_s1_r2_e2,sssqpost_s1_r2_e2,,radio,Sad,"1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,,y,,,sssq_post_s1_r2_e2_1,,
sssqpost_i5_s1_r2_e2,sssqpost_s1_r2_e2,,radio,Active,"1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,,y,,,sssq_post_s1_r2_e2_1,,
sssqpost_i6_s1_r2_e2,sssqpost_s1_r2_e2,,radio,Impatient,"1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,,y,,,sssq_post_s1_r2_e2_1,,
sssqpost_i7_s1_r2_e2,sssqpost_s1_r2_e2,,radio,Annoyed,"1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,,y,,,sssq_post_s1_r2_e2_1,,
sssqpost_i8_s1_r2_e2,sssqpost_s1_r2_e2,,radio,Angry,"1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,,y,,,sssq_post_s1_r2_e2_1,,
sssqpost_i9_s1_r2_e2,sssqpost_s1_r2_e2,,radio,Irritated,"1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,,y,,,sssq_post_s1_r2_e2_1,,
sssqpost_i10_s1_r2_e2,sssqpost_s1_r2_e2,,radio,Grouchy,"1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,,y,,,sssq_post_s1_r2_e2_1,,
sssqpost_i11_s1_r2_e2,sssqpost_s1_r2_e2,"Please indicate how true each statement is of your thoughts while performing the task.

________________________________________________________________________________________
Not at all = 1  A little bit = 2   Somewhat = 3   Very much = 4   Extremely = 5",radio,"I was committed to attaining my performance goals.","1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,,y,,,sssq_post_s1_r2_e2_2,,
sssqpost_i12_s1_r2_e2,sssqpost_s1_r2_e2,,radio,"I wanted to succeed on the task.","1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,,y,,,sssq_post_s1_r2_e2_2,,
sssqpost_i13_s1_r2_e2,sssqpost_s1_r2_e2,,radio,"I was motivated to do the task.","1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,,y,,,sssq_post_s1_r2_e2_2,,
sssqpost_i14_s1_r2_e2,sssqpost_s1_r2_e2,,radio,"I tried to figure myself out.","1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,,y,,,sssq_post_s1_r2_e2_2,,
sssqpost_i15_s1_r2_e2,sssqpost_s1_r2_e2,,radio,"I reflected about myself.","1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,,y,,,sssq_post_s1_r2_e2_2,,
sssqpost_i16_s1_r2_e2,sssqpost_s1_r2_e2,,radio,"I daydreamed about myself.","1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,,y,,,sssq_post_s1_r2_e2_2,,
sssqpost_i17_s1_r2_e2,sssqpost_s1_r2_e2,,radio,"I felt confident about my abilities.","1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,,y,,,sssq_post_s1_r2_e2_2,,
sssqpost_i18_s1_r2_e2,sssqpost_s1_r2_e2,,radio,"I felt self-conscious.","1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,,y,,,sssq_post_s1_r2_e2_2,,
sssqpost_i19_s1_r2_e2,sssqpost_s1_r2_e2,,radio,"I was worried about what other people would think of me.","1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,,y,,,sssq_post_s1_r2_e2_2,,
sssqpost_i20_s1_r2_e2,sssqpost_s1_r2_e2,,radio,"I was concerned about the impression I was making.","1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,,y,,,sssq_post_s1_r2_e2_2,,
sssqpost_i21_s1_r2_e2,sssqpost_s1_r2_e2,,radio,"I performed proficiently on the task.","1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,,y,,,sssq_post_s1_r2_e2_2,,
sssqpost_i22_s1_r2_e2,sssqpost_s1_r2_e2,,radio,"Generally, I felt in control of things.","1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,,y,,,sssq_post_s1_r2_e2_2,,
sssqpost_i23_s1_r2_e2,sssqpost_s1_r2_e2,,radio,"I thought about how others have done on this task.","1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,,y,,,sssq_post_s1_r2_e2_2,,
sssqpost_i24_s1_r2_e2,sssqpost_s1_r2_e2,,radio,"I thought about how I would feel if I were told how I performed.","1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,,,y,,,sssq_post_s1_r2_e2_2,,
pttfq_i1_s1_r2_e2,pttfq_s1_r2_e2,,radio,"I was completely focused on the task.","1, 1- Not at all | 2, 2- A little bit | 3, 3- Somewhat | 4, 4- Very much | 5, 5- Extremely",,,,,,,y,,,pttfq_s1_r2_e2,,
pttfq_i2_s1_r2_e2,pttfq_s1_r2_e2,,radio,"I thought about things other than the task.","1, 1- Not at all | 2, 2- A little bit | 3, 3- Somewhat | 4, 4- Very much | 5, 5- Extremely",,,,,,,y,,,pttfq_s1_r2_e2,,
pttfq_i3_s1_r2_e2,pttfq_s1_r2_e2,,radio,"I was distracted.","1, 1- Not at all | 2, 2- A little bit | 3, 3- Somewhat | 4, 4- Very much | 5, 5- Extremely",,,,,,,y,,,pttfq_s1_r2_e2,,
pttfq_i4_s1_r2_e2,pttfq_s1_r2_e2,,radio,"I thought about other people.","1, 1- Not at all | 2, 2- A little bit | 3, 3- Somewhat | 4, 4- Very much | 5, 5- Extremely",,,,,,,y,,,pttfq_s1_r2_e2,,
pttfq_i5_s1_r2_e2,pttfq_s1_r2_e2,,radio,"I thought about previous or upcoming interactions.","1, 1- Not at all | 2, 2- A little bit | 3, 3- Somewhat | 4, 4- Very much | 5, 5- Extremely",,,,,,,y,,,pttfq_s1_r2_e2,,
pttfq_i6_s1_r2_e2,pttfq_s1_r2_e2,,radio,"I thought about how I look to others.","1, 1- Not at all | 2, 2- A little bit | 3, 3- Somewhat | 4, 4- Very much | 5, 5- Extremely",,,,,,,y,,,pttfq_s1_r2_e2,,
pttfq_i7_s1_r2_e2,pttfq_s1_r2_e2,,radio,"I thought about whether others would like me.","1, 1- Not at all | 2, 2- A little bit | 3, 3- Somewhat | 4, 4- Very much | 5, 5- Extremely",,,,,,,y,,,pttfq_s1_r2_e2,,
pttfq_i8_s1_r2_e2,pttfq_s1_r2_e2,,radio,"I felt relaxed.","1, 1- Not at all | 2, 2- A little bit | 3, 3- Somewhat | 4, 4- Very much | 5, 5- Extremely",,,,,,,y,,,pttfq_s1_r2_e2,,
